channel_id,node1_id,node2_id,capacity,node1_balance,node2_balance,node1_tx_rate,node2_tx_rate,fee_rate_ppm,node1_ttd_hours,node2_ttd_hours,age_days,num_updates,balance_ratio
chan_002431,node_00281,node_00624,3315515,2927000,388515,18471,55837,1412,813055.56,0.0,231,839,0.117
chan_002432,node_00468,node_00564,1375568,22192,1353376,13842,81267,433,6164.44,0.01,659,2908,0.016
chan_002433,node_00184,node_00700,5360655,1099593,4261062,122802,55761,1153,0.0,1183628.33,287,2101,0.205
chan_002434,node_00095,node_00101,16622750,7870663,8752087,246169,40546,1145,0.01,2431135.28,17,265,0.473
chan_002435,node_00051,node_00276,7620639,4573502,3047137,148994,11839,720,0.01,846426.94,533,213,0.4
chan_002436,node_00075,node_00660,10760962,4247832,6513130,119256,179850,1148,1179953.33,0.03,44,2447,0.395
chan_002437,node_00227,node_00547,29869621,12928811,16940810,92096,133193,997,3591336.39,0.11,515,3196,0.433
chan_002438,node_00347,node_00716,5445352,1803483,3641869,46119,49888,861,500967.5,0.27,188,3433,0.331
chan_002439,node_00113,node_00424,9736987,3525739,6211248,6783,50409,407,979371.94,0.04,355,815,0.362
chan_002440,node_00050,node_00150,9211063,3146513,6064550,114664,123606,750,874031.39,0.19,260,314,0.342
chan_002441,node_00095,node_00278,11209393,990423,10218970,127115,103474,1837,0.01,2838602.78,175,2354,0.088
chan_002442,node_00028,node_00341,2460836,590307,1870529,24079,12216,1471,0.01,519591.39,320,1428,0.24
chan_002443,node_00020,node_00670,11269170,5222998,6046172,139947,63507,1101,0.02,1679492.22,181,4671,0.463
chan_002444,node_00004,node_00490,2214057,1453945,760112,70558,37537,937,0.01,211142.22,461,4885,0.343
chan_002445,node_00020,node_00037,3053141,1888543,1164598,60145,56855,1331,0.16,323499.44,294,2010,0.381
chan_002446,node_00909,node_00935,3651257,2946174,705083,157280,112069,580,0.02,195856.39,548,381,0.193
chan_002447,node_00045,node_00977,9969598,4960069,5009529,46604,57848,1703,1377796.94,0.12,169,1597,0.498
chan_002448,node_00375,node_00692,1229949,228619,1001330,36598,121137,424,63505.28,0.0,293,345,0.186
chan_002449,node_00303,node_00408,23845350,1287603,22557747,43914,215972,1075,357667.5,0.04,99,1585,0.054
chan_002450,node_00050,node_00911,13147974,3830161,9317813,74702,136357,2041,1063933.61,0.04,57,845,0.291
chan_002451,node_00039,node_00042,814680,401769,412911,56880,100106,3021,111602.5,0.0,609,500,0.493
chan_002452,node_00205,node_00808,764608,403388,361220,36780,58957,685,112052.22,0.0,588,1423,0.472
chan_002453,node_00038,node_00884,17922807,5033400,12889407,75765,40469,1294,0.04,3580390.83,156,11923,0.281
chan_002454,node_00047,node_00266,4512971,413312,4099659,30184,62639,1557,114808.89,0.04,130,2676,0.092
chan_002455,node_00085,node_00814,7233612,1005181,6228431,12205,44871,828,279216.94,0.05,38,32,0.139
chan_002456,node_00309,node_00579,4876252,189214,4687038,93744,32800,899,0.0,1301955.0,274,1417,0.039
chan_002457,node_00023,node_00958,5465461,269169,5196292,15106,3052,1469,0.01,1443414.44,147,1807,0.049
chan_002458,node_00003,node_00044,14913682,8328087,6585595,52806,63721,841,2313357.5,0.17,7,1846,0.442
chan_002459,node_00750,node_00990,1476027,795552,680475,82555,80669,795,0.12,189020.83,636,2123,0.461
chan_002460,node_00023,node_00306,11421192,4708228,6712964,53552,16994,474,0.04,1864712.22,491,250,0.412
chan_002461,node_00019,node_00510,4877145,751176,4125969,22913,34408,1517,208660.0,0.1,164,2306,0.154
chan_002462,node_00577,node_00789,3937243,416548,3520695,100077,181623,828,115707.78,0.01,220,817,0.106
chan_002463,node_00005,node_00042,4290641,110876,4179765,138070,105850,795,0.0,1161045.83,123,2241,0.026
chan_002464,node_00000,node_00632,2352601,331954,2020647,30576,42579,1217,92209.44,0.05,505,2259,0.141
chan_002465,node_00009,node_00211,1775051,337630,1437421,54601,24014,1136,0.0,399283.61,151,3642,0.19
chan_002466,node_00365,node_00582,470928,210373,260555,26632,90623,2079,58436.94,0.0,541,464,0.447
chan_002467,node_00227,node_00915,14579447,6944067,7635380,59675,15369,886,0.04,2120938.89,247,241,0.476
chan_002468,node_00595,node_00688,1857258,992942,864316,32841,131915,426,275817.22,0.0,320,1885,0.465
chan_002469,node_00009,node_00212,1829352,229938,1599414,91039,40930,573,0.0,444281.67,115,3855,0.126
chan_002470,node_00066,node_00308,529287,208530,320757,32875,19606,1076,0.0,89099.17,574,735,0.394
chan_002471,node_00395,node_00538,4120039,1809570,2310469,14826,60777,774,502658.33,0.01,139,761,0.439
chan_002472,node_00144,node_00608,3113471,331236,2782235,52220,119725,1728,92010.0,0.01,644,702,0.106
chan_002473,node_00015,node_00400,17688291,5098910,12589381,64880,51299,993,0.1,3497050.28,717,2198,0.288
chan_002474,node_00196,node_00372,3373978,524183,2849795,26306,103223,1308,145606.39,0.01,589,3074,0.155
chan_002475,node_00060,node_00877,3596461,2325710,1270751,22662,175532,1468,646030.56,0.0,694,1195,0.353
chan_002476,node_00136,node_00229,8055091,4504099,3550992,25247,38159,1941,1251138.61,0.08,71,369,0.441
chan_002477,node_00023,node_00728,4968308,974026,3994282,49668,60632,660,270562.78,0.1,728,70,0.196
chan_002478,node_00663,node_00770,2853941,986531,1867410,106992,61848,2652,0.01,518725.0,639,1380,0.346
chan_002479,node_00262,node_00691,10862442,2209921,8652521,33074,15063,989,0.03,2403478.06,7,702,0.203
chan_002480,node_00096,node_00147,273946,28667,245279,129648,49935,567,0.0,68133.06,650,1264,0.105
chan_002481,node_00000,node_00135,1282709,517278,765431,21826,212104,1159,143688.33,0.0,289,81,0.403
chan_002482,node_00350,node_00874,7043221,1127309,5915912,53446,10104,910,0.01,1643308.89,439,2247,0.16
chan_002483,node_00201,node_00541,24529699,9170541,15359158,95361,54357,1212,0.06,4266432.78,692,2563,0.374
chan_002484,node_00369,node_00442,10822008,6842236,3979772,27172,35832,1004,1900621.11,0.13,95,3332,0.368
chan_002485,node_00029,node_00972,1224695,340142,884553,44907,29523,1484,0.01,245709.17,299,3965,0.278
chan_002486,node_00098,node_00212,15047426,377288,14670138,291473,46692,1035,0.0,4075038.33,339,1734,0.025
chan_002487,node_00043,node_00975,2123786,846691,1277095,73789,12370,1449,0.0,354748.61,120,847,0.399
chan_002488,node_00232,node_00992,945232,585231,360001,57870,52632,785,0.03,100000.28,576,563,0.381
chan_002489,node_00142,node_00987,254294,165363,88931,80067,41816,1135,0.0,24703.06,657,328,0.35
chan_002490,node_00017,node_00746,6907574,1117527,5790047,56541,12772,866,0.01,1608346.39,36,181,0.162
chan_002491,node_00019,node_00764,2883555,291379,2592176,35063,47914,1238,80938.61,0.06,695,1227,0.101
chan_002492,node_00009,node_00685,26619186,4264601,22354585,36737,50901,939,1184611.39,0.44,632,2117,0.16
chan_002493,node_00089,node_00784,5859697,3311345,2548352,54193,65449,461,919818.06,0.06,518,722,0.435
chan_002494,node_00109,node_00771,3581442,2196212,1385230,30973,41993,1450,610058.89,0.03,272,1044,0.387
chan_002495,node_00023,node_00076,30342131,5397227,24944904,38516,15757,930,0.07,6929140.0,331,650,0.178
chan_002496,node_00016,node_00449,59550886,27524426,32026460,85035,32943,670,0.15,8896238.89,294,2071,0.462
chan_002497,node_00001,node_00262,3269027,1077577,2191450,85042,38243,518,0.01,608736.11,511,2085,0.33
chan_002498,node_00009,node_00791,12795237,2867358,9927879,149709,38254,665,0.01,2757744.17,86,1110,0.224
chan_002499,node_00105,node_00664,9401004,4389274,5011730,30799,82349,1007,1219242.78,0.03,391,10626,0.467
chan_002500,node_00740,node_00882,2980383,1905997,1074386,49899,74046,938,529443.61,0.01,103,2279,0.36
chan_002501,node_00000,node_00924,2422416,1122081,1300335,27786,89376,583,311689.17,0.01,142,3693,0.463
chan_002502,node_00186,node_00611,2204666,108805,2095861,23452,37355,1198,30223.61,0.04,65,452,0.049
chan_002503,node_00020,node_00804,5311780,1913824,3397956,23299,8207,680,0.04,943876.67,248,806,0.36
chan_002504,node_00107,node_00923,2070226,957054,1113172,40016,101744,756,265848.33,0.01,99,2714,0.462
chan_002505,node_00000,node_00014,10762608,962102,9800506,209333,24096,952,0.0,2722362.78,559,958,0.089
chan_002506,node_00302,node_00867,4571440,1835008,2736432,16573,40486,1754,509724.44,0.03,100,3772,0.401
chan_002507,node_00005,node_00171,1760108,621538,1138570,14334,89673,612,172649.44,0.0,296,801,0.353
chan_002508,node_00039,node_00048,6528001,1488721,5039280,86394,20282,1252,0.01,1399800.0,691,2247,0.228
chan_002509,node_00049,node_00342,3499094,2515208,983886,74850,55087,1241,0.04,273301.67,37,8976,0.281
chan_002510,node_00078,node_00487,8979351,1359400,7619951,35472,46154,1707,377611.11,0.2,76,4311,0.151
chan_002511,node_00535,node_00893,169503,9660,159843,80685,39088,1397,0.0,44400.83,422,713,0.057
chan_002512,node_00535,node_00853,3067036,741135,2325901,19914,16802,1051,0.07,646083.61,234,3468,0.242
chan_002513,node_00456,node_00763,24224447,12120819,12103628,24875,28988,1693,3366894.17,0.82,377,2320,0.5
chan_002514,node_00097,node_00730,2656521,177384,2479137,48703,66013,1324,49273.33,0.04,230,1005,0.067
chan_002515,node_00299,node_00356,11897490,3997647,7899843,30529,59957,744,1110457.5,0.07,657,6971,0.336
chan_002516,node_00649,node_00950,11593363,4375460,7217903,26409,92708,923,1215405.56,0.03,148,5428,0.377
chan_002517,node_00115,node_00517,1623962,359423,1264539,12117,24775,980,99839.72,0.03,585,1313,0.221
chan_002518,node_00023,node_00308,8370275,2479141,5891134,62308,51040,790,0.06,1636426.11,71,6667,0.296
chan_002519,node_00223,node_00594,7116478,2996019,4120459,7954,13729,2650,832227.5,0.2,691,5503,0.421
chan_002520,node_00024,node_00760,52045408,18784324,33261084,80585,87775,1058,5217867.78,1.29,252,411,0.361
chan_002521,node_00012,node_00031,4650797,1923549,2727248,46779,39062,871,0.07,757568.89,287,208,0.414
chan_002522,node_00254,node_00850,1273227,130151,1143076,61539,30945,1160,0.0,317521.11,65,2630,0.102
chan_002523,node_00130,node_00341,3618809,2156708,1462101,15629,153581,1410,599085.56,0.0,262,12934,0.404
chan_002524,node_00006,node_00285,10926331,1361817,9564514,101899,183497,3090,378282.5,0.03,90,1160,0.125
chan_002525,node_00012,node_00459,2499656,914685,1584971,102216,56510,1087,0.01,440269.72,550,1254,0.366
chan_002526,node_00064,node_00460,4259050,2268255,1990795,108982,255358,1382,630070.83,0.0,112,1278,0.467
chan_002527,node_00035,node_00639,6403814,3658445,2745369,25961,114928,1308,1016234.72,0.01,489,9096,0.429
chan_002528,node_00541,node_00841,5504178,1568928,3935250,133654,186331,364,435813.33,0.02,612,2878,0.285
chan_002529,node_00537,node_00998,3377138,414399,2962739,30570,129159,362,115110.83,0.01,515,6112,0.123
chan_002530,node_00130,node_00309,30119872,9384195,20735677,33916,70011,962,2606720.83,0.16,457,1075,0.312
chan_002531,node_00130,node_00562,2356217,1286984,1069233,39283,84387,1707,357495.56,0.01,301,4531,0.454
chan_002532,node_00183,node_00712,35350175,21288392,14061783,28769,250114,1063,5913442.22,0.02,302,2083,0.398
chan_002533,node_00006,node_00794,2979367,72382,2906985,61227,43236,499,0.0,807495.83,486,375,0.024
chan_002534,node_00591,node_00621,5181238,1868201,3313037,28777,144235,543,518944.72,0.01,96,538,0.361
chan_002535,node_00062,node_00320,10459211,1874445,8584766,42003,126674,1117,520679.17,0.03,721,2399,0.179
chan_002536,node_00108,node_00293,1047261,20860,1026401,78827,71486,1123,0.0,285111.39,672,2434,0.02
chan_002537,node_00014,node_00362,9173041,6941026,2232015,47966,67880,2965,1928062.78,0.03,27,118,0.243
chan_002538,node_00283,node_00616,3913208,1136712,2776496,86712,9505,752,0.0,771248.89,597,231,0.29
chan_002539,node_00315,node_00743,743430,159029,584401,45036,27278,737,0.0,162333.61,190,194,0.214
chan_002540,node_00356,node_00366,1146240,702837,443403,86865,75589,726,0.02,123167.5,510,3869,0.387
chan_002541,node_00238,node_00685,10078373,4961323,5117050,47059,69073,1038,1378145.28,0.06,474,1224,0.492
chan_002542,node_00052,node_00813,815961,630798,185163,97742,26380,1681,0.0,51434.17,42,807,0.227
chan_002543,node_00435,node_00870,2635255,952901,1682354,11104,56409,1497,264694.72,0.01,583,2063,0.362
chan_002544,node_00028,node_00585,28080488,1302937,26777551,137533,14103,687,0.0,7438208.61,331,1817,0.046
chan_002545,node_00129,node_00633,3693351,1852523,1840828,105133,42282,739,0.01,511341.11,617,4671,0.498
chan_002546,node_00201,node_00481,2283121,1148572,1134549,105024,58677,1143,0.01,315152.5,676,479,0.497
chan_002547,node_00034,node_00288,2540258,1421039,1119219,52311,366875,457,394733.06,0.0,493,619,0.441
chan_002548,node_00040,node_00943,6079922,3942614,2137308,42989,44543,1266,1095170.56,0.38,534,2159,0.352
chan_002549,node_00432,node_00515,1060280,485940,574340,28844,21542,1044,0.02,159538.89,447,2585,0.458
chan_002550,node_00032,node_00412,3245183,853523,2391660,47325,305995,766,237089.72,0.0,126,3554,0.263
chan_002551,node_00115,node_00118,8421043,536025,7885018,82270,249239,864,148895.83,0.01,131,805,0.064
chan_002552,node_00003,node_00236,1841006,1021750,819256,58714,49505,1068,0.03,227571.11,587,2440,0.445
chan_002553,node_00613,node_00760,40166225,19525638,20640587,27816,23835,1763,1.36,5733496.39,418,2337,0.486
chan_002554,node_00015,node_00046,19033429,8860976,10172453,24229,149620,690,2461382.22,0.02,331,1368,0.466
chan_002555,node_00083,node_00266,3062121,203378,2858743,149312,15237,696,0.0,794095.28,617,1822,0.066
chan_002556,node_00019,node_00161,6212095,3791183,2420912,100057,54031,1163,0.02,672475.56,343,476,0.39
chan_002557,node_00051,node_00156,7438944,4216131,3222813,23867,18119,889,0.2,895225.83,60,305,0.433
chan_002558,node_00024,node_00843,52999222,30138767,22860455,168818,79126,831,0.09,6350126.39,635,5772,0.431
chan_002559,node_00011,node_00665,1480299,356349,1123950,422897,42736,1978,0.0,312208.33,720,1978,0.241
chan_002560,node_00014,node_00538,37721488,16441932,21279556,54271,13767,460,0.11,5910987.78,511,60,0.436
chan_002561,node_00044,node_00736,5301851,3265330,2036521,58021,35156,1913,0.04,565700.28,576,3220,0.384
chan_002562,node_00043,node_00333,4007222,500022,3507200,193677,44529,843,0.0,974222.22,471,8257,0.125
chan_002563,node_00012,node_00354,3718509,692465,3026044,8050,131707,1114,192351.39,0.01,578,1524,0.186
chan_002564,node_00017,node_00066,1452253,65093,1387160,102846,65100,1312,0.0,385322.22,613,676,0.045
chan_002565,node_00384,node_00402,18691761,7238632,11453129,90831,14335,692,0.03,3181424.72,27,1017,0.387
chan_002566,node_00112,node_00312,1456630,909993,546637,26674,24657,726,0.13,151843.61,587,2081,0.375
chan_002567,node_00035,node_00067,1198798,629260,569538,25522,27470,1247,174794.44,0.08,55,2872,0.475
chan_002568,node_00151,node_00736,9935561,3201971,6733590,24662,72095,689,889436.39,0.04,91,678,0.322
chan_002569,node_00045,node_00184,1600849,670205,930644,185594,28896,888,0.0,258512.22,673,136,0.419
chan_002570,node_00584,node_00626,5048743,1809700,3239043,58551,171725,672,502694.44,0.01,175,3006,0.358
chan_002571,node_00001,node_00339,5064176,2576326,2487850,32989,43529,562,715646.11,0.07,41,2192,0.491
chan_002572,node_00020,node_00165,15576137,2623224,12952913,57594,39968,381,0.04,3598031.39,297,43,0.168
chan_002573,node_00507,node_00646,6695313,4056004,2639309,77282,132213,400,1126667.78,0.01,88,3023,0.394
chan_002574,node_00162,node_00492,986674,418240,568434,61437,115754,830,116177.78,0.0,280,2047,0.424
chan_002575,node_00040,node_00278,4902399,1358647,3543752,31061,51753,723,377401.94,0.05,152,406,0.277
chan_002576,node_00132,node_00583,7121197,3517466,3603731,27175,80659,788,977073.89,0.02,247,23,0.494
chan_002577,node_00023,node_00113,17959414,9583166,8376248,24904,43750,585,2661990.56,0.12,721,6013,0.466
chan_002578,node_00001,node_00602,16255186,2479466,13775720,30709,143312,985,688740.56,0.03,334,1760,0.153
chan_002579,node_00017,node_00399,880274,407748,472526,69695,34332,540,0.0,131257.22,558,5440,0.463
chan_002580,node_00481,node_00556,1567386,613212,954174,24211,50282,1100,170336.67,0.01,706,2392,0.391
chan_002581,node_00447,node_00518,4183098,2019179,2163919,59121,42992,2533,0.03,601088.61,272,1520,0.483
chan_002582,node_00719,node_00971,6701895,3008553,3693342,23143,75425,1152,835709.17,0.02,616,2207,0.449
chan_002583,node_00017,node_00075,3174801,985046,2189755,62071,45000,735,0.02,608265.28,157,1231,0.31
chan_002584,node_00008,node_00039,9142186,5977311,3164875,84653,430720,1696,1660364.17,0.0,655,1230,0.346
chan_002585,node_00005,node_00066,24906297,9108942,15797355,24790,35149,552,2530261.67,0.42,333,1353,0.366
chan_002586,node_00000,node_00234,12552136,2161878,10390258,17534,38812,1125,600521.67,0.14,232,521,0.172
chan_002587,node_00032,node_00149,2503653,1051121,1452532,80745,18658,1057,0.0,403481.11,426,487,0.42
chan_002588,node_00023,node_00860,1640370,282598,1357772,208690,51321,788,0.0,377158.89,160,2842,0.172
chan_002589,node_00021,node_00404,9382890,3453419,5929471,23597,13443,865,0.09,1647075.28,676,11372,0.368
chan_002590,node_00051,node_00785,21532163,11840881,9691282,29622,43873,385,3289133.61,0.19,256,2327,0.45
chan_002591,node_00044,node_00121,16758070,1373232,15384838,34242,17943,651,0.02,4273566.11,417,1057,0.082
chan_002592,node_00000,node_00005,1727266,186584,1540682,27194,49556,619,51828.89,0.02,300,1814,0.108
chan_002593,node_00101,node_00929,51274876,27292556,23982320,84433,71447,470,0.58,6661755.56,606,542,0.468
chan_002594,node_00255,node_00723,1187256,87560,1099696,44028,76560,543,24322.22,0.01,589,4544,0.074
chan_002595,node_00334,node_00409,23758797,14363373,9395424,106645,64524,602,0.09,2609840.0,445,190,0.395
chan_002596,node_00039,node_00813,10609070,1014360,9594710,57893,61054,1695,281766.67,0.84,78,4616,0.096
chan_002597,node_00023,node_00148,24003720,13786675,10217045,53961,92370,1275,3829631.94,0.07,339,2050,0.426
chan_002598,node_00017,node_00846,4683530,1771383,2912147,109782,16762,1118,0.01,808929.72,694,1748,0.378
chan_002599,node_00119,node_00386,10073800,1344846,8728954,23864,15704,1725,0.05,2424709.44,134,851,0.133
chan_002600,node_00271,node_00991,2413785,1108138,1305647,28325,35733,870,307816.11,0.05,100,1330,0.459
chan_002601,node_00274,node_00648,5671459,1045176,4626283,78063,14827,655,0.0,1285078.61,369,3661,0.184
chan_002602,node_00219,node_00311,27512402,311735,27200667,28518,63628,1068,86593.06,0.22,467,4506,0.011
chan_002603,node_00045,node_00158,3680044,1905948,1774096,27594,27100,1247,1.07,492804.44,587,5496,0.482
chan_002604,node_00014,node_00981,4107021,1971919,2135102,64979,15181,954,0.01,593083.89,369,288,0.48
chan_002605,node_00000,node_00254,17211526,1372903,15838623,52919,84625,634,381361.94,0.14,477,4273,0.08
chan_002606,node_00023,node_00336,10138511,2502847,7635664,21320,85041,1540,695235.28,0.03,476,254,0.247
chan_002607,node_00164,node_00257,8070073,557308,7512765,30926,68731,370,154807.78,0.06,713,7636,0.069
chan_002608,node_00136,node_00321,3650492,2516310,1134182,18185,132969,554,698975.0,0.0,511,2204,0.311
chan_002609,node_00023,node_00134,32390672,2895370,29495302,24610,154772,780,804269.44,0.06,181,329,0.089
chan_002610,node_00042,node_00546,49186853,10252409,38934444,24711,250046,1513,2847891.39,0.05,431,4108,0.208
chan_002611,node_00047,node_00262,9705586,6163800,3541786,99283,87885,1704,0.15,983829.44,31,1166,0.365
chan_002612,node_00352,node_00911,16606383,10465378,6141005,70268,15635,1362,0.05,1705834.72,452,37,0.37
chan_002613,node_00145,node_00338,12237342,3372103,8865239,87232,55305,1734,0.03,2462566.39,240,577,0.276
chan_002614,node_00029,node_00567,100000000,3668698,96331302,6262,117631,1713,1019082.78,0.24,443,1756,0.037
chan_002615,node_00009,node_00255,950779,210103,740676,16631,38829,1136,58361.94,0.01,309,267,0.221
chan_002616,node_00374,node_00406,2302372,1024201,1278171,35554,15723,960,0.01,355047.5,470,761,0.445
chan_002617,node_00277,node_00597,6395490,2178199,4217291,16379,209200,488,605055.28,0.01,276,1167,0.341
chan_002618,node_00000,node_00033,11348813,5158034,6190779,18814,79273,1464,1432787.22,0.03,556,1240,0.454
chan_002619,node_00017,node_00952,1086987,314505,772482,23748,117704,549,87362.5,0.0,23,4895,0.289
chan_002620,node_00000,node_00126,723121,233412,489709,23505,118379,673,64836.67,0.0,659,356,0.323
chan_002621,node_00560,node_00781,22133036,11212818,10920218,35165,26397,4267,0.36,3033393.89,313,2175,0.493
chan_002622,node_00012,node_00687,1172233,360744,811489,20957,34982,305,100206.67,0.02,130,1195,0.308
chan_002623,node_00305,node_00433,2826183,1021580,1804603,306170,80464,1917,0.0,501278.61,501,8514,0.361
chan_002624,node_00026,node_00194,3014996,732440,2282556,74035,11522,572,0.0,634043.33,112,772,0.243
chan_002625,node_00136,node_00972,1919583,404778,1514805,53536,102511,912,112438.33,0.01,726,727,0.211
chan_002626,node_00142,node_00873,1112578,448892,663686,55999,23321,1081,0.0,184357.22,595,1543,0.403
chan_002627,node_00014,node_00126,1737235,1025841,711394,96138,16267,2361,0.0,197609.44,534,2967,0.409
chan_002628,node_00118,node_00352,1408788,818427,590361,43260,67293,518,227340.83,0.01,102,468,0.419
chan_002629,node_00719,node_00833,3660622,583952,3076670,87983,41048,911,0.0,854630.56,389,3047,0.16
chan_002630,node_00004,node_00699,292883,55500,237383,76422,382351,1374,15416.67,0.0,12,3182,0.189
chan_002631,node_00021,node_00931,1818625,340347,1478278,180138,233652,797,94540.83,0.01,91,2875,0.187
chan_002632,node_00074,node_00620,946981,72556,874425,55760,69958,1042,20154.44,0.02,664,13,0.077
chan_002633,node_00365,node_00830,1798078,652852,1145226,36002,45267,2028,181347.78,0.03,156,3321,0.363
chan_002634,node_00003,node_00252,1282938,347921,935017,36521,177912,664,96644.72,0.0,666,1554,0.271
chan_002635,node_00115,node_00462,30528086,3958428,26569658,31551,79380,758,1099563.33,0.15,216,1117,0.13
chan_002636,node_00017,node_00021,3543767,1934612,1609155,29230,119373,804,537392.22,0.0,187,1749,0.454
chan_002637,node_00619,node_00637,2327474,1408853,918621,25959,138557,698,391348.06,0.0,631,302,0.395
chan_002638,node_00064,node_00334,384172,59906,324266,71010,83290,1094,16640.56,0.01,683,429,0.156
chan_002639,node_00014,node_00771,7184842,1708820,5476022,66102,42555,1343,0.02,1521117.22,326,5517,0.238
chan_002640,node_00721,node_00964,6641820,1323093,5318727,80936,38344,3012,0.01,1477424.17,673,1438,0.199
chan_002641,node_00128,node_00193,9866763,4411922,5454841,102330,136298,802,1225533.89,0.04,229,198,0.447
chan_002642,node_00133,node_00809,1152758,265872,886886,51699,20076,1314,0.0,246357.22,403,2312,0.231
chan_002643,node_00183,node_00412,437100,171803,265297,70098,15628,926,0.0,73693.61,240,3377,0.393
chan_002644,node_00001,node_00822,1855805,102585,1753220,179038,111759,2139,0.0,487005.56,10,838,0.055
chan_002645,node_00835,node_00876,37091189,19162614,17928575,58437,73452,1234,5322948.33,0.33,93,1904,0.483
chan_002646,node_00172,node_00328,39264129,22612004,16652125,25905,25071,1608,7.53,4625590.28,118,438,0.424
chan_002647,node_00030,node_00572,2637402,86628,2550774,62320,27172,1620,0.0,708548.33,528,371,0.033
chan_002648,node_00817,node_00996,16457364,2043877,14413487,11716,18304,673,567743.61,0.61,709,5511,0.124
chan_002649,node_00004,node_00043,5805652,3563412,2242240,19902,84909,1022,989836.67,0.01,725,1143,0.386
chan_002650,node_00044,node_00374,430844,35016,395828,61660,44890,859,0.0,109952.22,423,2759,0.081
chan_002651,node_00032,node_00220,81410473,37941135,43469338,210000,27031,606,0.06,12074816.11,581,1661,0.466
chan_002652,node_00019,node_00087,5346668,2119812,3226856,173736,59811,820,0.01,896348.89,611,370,0.396
chan_002653,node_00015,node_00837,9911288,5373428,4537860,18457,57416,729,1492618.89,0.03,299,1784,0.458
chan_002654,node_00004,node_00012,3080235,357985,2722250,60642,82944,735,99440.28,0.03,354,3638,0.116
chan_002655,node_00005,node_00531,1475432,123828,1351604,35537,27980,986,0.0,375445.56,680,212,0.084
chan_002656,node_00368,node_00578,1346819,492368,854451,68912,6372,1106,0.0,237347.5,139,762,0.366
chan_002657,node_00516,node_00715,50244241,36794612,13449629,39091,90730,1172,10220725.56,0.07,505,222,0.268
chan_002658,node_00038,node_00834,3816749,801524,3015225,30414,114107,1904,222645.56,0.01,180,662,0.21
chan_002659,node_00545,node_00788,2786787,997060,1789727,46489,14991,2327,0.01,497146.39,141,146,0.358
chan_002660,node_00619,node_00705,1071338,574641,496697,94990,26984,641,0.0,137971.39,360,792,0.464
chan_002661,node_00377,node_00379,15915941,10822737,5093204,222147,206582,2007,0.19,1414778.89,37,4327,0.32
chan_002662,node_00039,node_00208,4904683,366246,4538437,52228,18314,1258,0.0,1260676.94,539,169,0.075
chan_002663,node_00356,node_00784,652472,477703,174769,89802,52665,795,0.0,48546.94,437,305,0.268
chan_002664,node_00221,node_00770,9545578,5885305,3660273,55095,31869,1346,0.07,1016742.5,115,1177,0.383
chan_002665,node_00054,node_00092,17338529,6883843,10454686,251357,375444,384,1912178.61,0.02,160,1443,0.397
chan_002666,node_00000,node_00024,1940540,702545,1237995,132588,73038,1288,0.0,343887.5,248,2205,0.362
chan_002667,node_00849,node_00858,15063230,4275028,10788202,19937,114666,1802,1187507.78,0.03,400,2395,0.284
chan_002668,node_00014,node_00204,22028806,8350417,13678389,20001,121645,1661,2319560.28,0.04,226,2170,0.379
chan_002669,node_00017,node_00431,9390317,1741353,7648964,59926,23058,381,0.01,2124712.22,236,2122,0.185
chan_002670,node_00644,node_00936,15114557,4776046,10338511,50547,22622,1121,0.05,2871808.61,109,2957,0.316
chan_002671,node_00482,node_00796,10938470,2953199,7985271,93953,10472,1111,0.01,2218130.83,416,2035,0.27
chan_002672,node_00087,node_00515,19957070,2652602,17304468,33134,51513,647,736833.89,0.26,117,4504,0.133
chan_002673,node_00028,node_00669,7794601,1129075,6665526,46418,34662,845,0.03,1851535.0,352,343,0.145
chan_002674,node_00264,node_00538,11323204,4493622,6829582,19785,102992,1097,1248228.33,0.02,405,1850,0.397
chan_002675,node_00022,node_00205,8976111,4117223,4858888,23628,25886,1909,1143673.06,0.6,223,450,0.459
chan_002676,node_00004,node_00394,2546395,749668,1796727,119396,35040,586,0.0,499090.83,309,2412,0.294
chan_002677,node_00184,node_00335,2021030,189328,1831702,93774,14507,470,0.0,508806.11,195,374,0.094
chan_002678,node_00131,node_00720,5140826,1953346,3187480,201949,47197,806,0.0,885411.11,106,1359,0.38
chan_002679,node_00327,node_00342,19707309,3476267,16231042,16495,43040,574,965629.72,0.17,537,443,0.176
chan_002680,node_00783,node_00876,2800373,1643235,1157138,25211,203887,1326,456454.17,0.0,395,4192,0.413
chan_002681,node_00241,node_00821,12906794,6576680,6330114,54658,27923,1340,0.07,1758365.0,472,2070,0.49
chan_002682,node_00188,node_00491,395765,45226,350539,158816,33390,897,0.0,97371.94,408,1389,0.114
chan_002683,node_00116,node_00371,3643937,637667,3006270,117255,59858,1461,0.0,835075.0,101,974,0.175
chan_002684,node_00038,node_00307,8532067,3324741,5207326,48441,63178,943,923539.17,0.1,86,2424,0.39
chan_002685,node_00011,node_00062,6036049,3715245,2320804,109975,28643,1197,0.01,644667.78,17,3137,0.384
chan_002686,node_00028,node_00478,493627,98818,394809,12654,67060,1397,27449.44,0.0,32,1079,0.2
chan_002687,node_00819,node_00970,7463484,1395645,6067839,233050,103767,793,0.0,1685510.83,241,3427,0.187
chan_002688,node_00017,node_00134,1608802,743423,865379,101855,32151,1545,0.0,240383.06,50,88,0.462
